rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_sparseReward_mean,time/episodes,time/time_elapsed,eval/mean_ep_length,eval/mean_reward,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef
250.05,356.45225404000007,3442591,60,4.85,7420,57214,,,5.462803840637207,3432590,0.0003,-0.623119056224823,-59.03887176513672,0.02460111305117607
252.15,359.22826353999994,3443520,60,4.9,7424,57228,,,3.7608611583709717,3433519,0.0003,0.8366789817810059,-60.299400329589844,0.02316207066178322
269.93,363.19084012,3446229,60,5.0,7428,57270,,,3.6245293617248535,3436228,0.0003,-0.6750372648239136,-59.567779541015625,0.024566641077399254
269.39,361.76912095999995,3447153,60,4.95,7432,57285,,,4.340360641479492,3437152,0.0003,-0.045055925846099854,-56.03957748413086,0.023525405675172806
268.44,360.50821833000003,3448065,60,4.95,7436,57299,,,6.825281143188477,3438064,0.0003,0.5014297366142273,-58.764408111572266,0.02445284277200699
266.97,357.19128799,3449000,60,4.95,7440,57313,,,5.163117408752441,3438999,0.0003,0.3143717646598816,-60.02392578125,0.02444494515657425
,,3450000,,,,,252.1,369.63024340000004,3.3638384342193604,3439999,0.0003,-0.3380591869354248,-59.271514892578125,0.02400650642812252
271.56,361.01281165999995,3450230,60,5.05,7444,57337,,,3.884922742843628,3440229,0.0003,-0.840893030166626,-60.965118408203125,0.023702502250671387
287.87,365.88625003,3452693,60,5.15,7448,57374,,,2.7219882011413574,3442692,0.0003,-0.874739408493042,-60.41979217529297,0.0235834289342165
288.48,366.20694927999995,3453760,60,5.15,7452,57390,,,3.180304527282715,3443759,0.0003,-2.2643539905548096,-58.792076110839844,0.024301180616021156
285.88,364.2263138999999,3454578,60,5.15,7456,57402,,,3.1337056159973145,3444577,0.0003,-1.5143979787826538,-59.541603088378906,0.02340945601463318
285.56,363.65885007,3455501,60,5.15,7460,57416,,,4.331534385681152,3445500,0.0003,-0.5383874177932739,-59.07721710205078,0.023360328748822212
286.11,365.1304410900001,3456493,60,5.15,7464,57431,,,3.77229642868042,3446492,0.0003,0.2036188244819641,-60.573360443115234,0.02459731698036194
286.83,365.40973570999995,3457505,60,5.15,7468,57446,,,5.153162002563477,3447504,0.0003,-2.1774749755859375,-59.22175979614258,0.02361658215522766
284.77,363.73729460000004,3458428,60,5.15,7472,57460,,,3.864920139312744,3448427,0.0003,-1.0717687606811523,-61.73308181762695,0.025150306522846222
,,3460000,,,,,234.0,370.6950793,2.7089545726776123,3449999,0.0003,-0.48805156350135803,-58.0472412109375,0.023425646126270294
293.55,360.15445193999994,3460513,60,5.15,7476,57497,,,3.92915678024292,3450512,0.0003,1.9332822561264038,-60.51617431640625,0.023769252002239227
292.79,360.31242771000007,3461516,60,5.15,7480,57513,,,3.7059247493743896,3451515,0.0003,-0.11305636167526245,-57.633216857910156,0.02408730983734131
298.64,363.49050306000004,3462922,60,5.15,7484,57534,,,4.835100173950195,3452921,0.0003,1.9010921716690063,-58.401737213134766,0.02469792775809765
299.3,364.52412159000005,3463890,60,5.15,7488,57549,,,3.624333143234253,3453889,0.0003,-0.9776395559310913,-58.390872955322266,0.024982880800962448
301.75,368.09586263000006,3464987,60,5.15,7492,57566,,,4.03883695602417,3454986,0.0003,3.792747735977173,-63.685882568359375,0.024006802588701248
302.84,369.82380017,3466017,60,5.15,7496,57582,,,2.9066214561462402,3456016,0.0003,-1.791675329208374,-58.118309020996094,0.024423133581876755
301.53,368.89672798999993,3467000,60,5.15,7500,57597,,,3.185452699661255,3456999,0.0003,0.40482890605926514,-57.951080322265625,0.02452205680310726
299.64,366.90550858999995,3467899,60,5.15,7504,57611,,,3.8534457683563232,3457898,0.0003,1.9819738864898682,-58.31010437011719,0.0237484872341156
292.1,365.2119650199999,3468793,60,5.15,7508,57624,,,4.765279769897461,3458792,0.0003,1.097438931465149,-60.15885925292969,0.02349582128226757
292.77,367.73225074000004,3469789,60,5.15,7512,57639,,,3.299882650375366,3459788,0.0003,-1.3084137439727783,-60.455474853515625,0.024042177945375443
,,3470000,,,,,244.9,374.9486143,4.549811363220215,3459999,0.0003,-0.9162049889564514,-58.56868362426758,0.02366497553884983
294.71,371.2911548199999,3470917,60,5.2,7516,57661,,,3.8007960319519043,3460916,0.0003,0.057607173919677734,-58.59425354003906,0.023314688354730606
290.8,366.61089332000006,3471671,60,5.15,7520,57672,,,2.648271083831787,3461670,0.0003,-2.1050143241882324,-65.02967834472656,0.022796334698796272
290.79,366.69706185999996,3472599,60,5.15,7524,57686,,,2.3600902557373047,3462598,0.0003,-0.014819860458374023,-58.687232971191406,0.02408439852297306
277.88,362.30840044,3474017,60,5.0,7528,57707,,,3.8537869453430176,3464016,0.0003,-2.284421920776367,-58.76972579956055,0.02472969889640808
278.32,364.19329142999993,3474985,60,5.05,7532,57722,,,3.641247034072876,3464984,0.0003,0.21930384635925293,-59.04987716674805,0.024087591096758842
279.35,365.37154652000004,3476000,60,5.05,7536,57738,,,4.897451400756836,3465999,0.0003,1.618701696395874,-59.50947570800781,0.023646153509616852
278.97,365.8000697100001,3476897,60,5.05,7540,57751,,,3.6358156204223633,3466896,0.0003,-0.01612377166748047,-60.45420837402344,0.024519529193639755
277.37,365.4256719700001,3477967,60,5.0,7544,57768,,,3.92852783203125,3467966,0.0003,-1.8328937292099,-62.30332946777344,0.023691056296229362
,,3480000,,,,,240.2,371.494708,3.1795592308044434,3469999,0.0003,0.4399223327636719,-59.10737609863281,0.024675114080309868
276.33,368.9951251499999,3480326,60,5.05,7548,57809,,,3.2244181632995605,3470325,0.0003,-0.684262752532959,-60.33329391479492,0.023844338953495026
275.58,367.72202303,3481318,60,5.05,7552,57824,,,3.2937002182006836,3471317,0.0003,-0.15791159868240356,-58.05316925048828,0.02367478422820568
276.61,369.16358389,3482239,60,5.05,7556,57839,,,5.141753673553467,3472238,0.0003,0.35398709774017334,-58.36290740966797,0.02414955012500286
277.08,369.57065882,3483209,60,5.05,7560,57854,,,3.694082498550415,3473208,0.0003,0.09420645236968994,-60.861297607421875,0.023619195446372032
277.22,369.3837415,3484215,60,5.05,7564,57869,,,4.42509651184082,3474214,0.0003,3.1653265953063965,-57.699005126953125,0.024403396993875504
292.74,370.60192975999996,3486779,60,5.1,7568,57908,,,2.858794689178467,3476778,0.0003,-4.907098770141602,-64.27069091796875,0.0233906302601099
293.45,370.9896017,3487773,60,5.1,7572,57922,,,3.7704696655273438,3477772,0.0003,-1.4976814985275269,-61.91693878173828,0.023905115202069283
,,3490000,,,,,218.6,350.2106802,3.808476209640503,3479999,0.0003,-1.448746681213379,-57.93552780151367,0.024372607469558716
